commit_hash	fecha_iso	fecha_timestamp	acceptance_tests_agregados	acceptance_tests_modificados	acceptance_tests_eliminados	unit_tests_agregados	unit_tests_modificados	unit_tests_eliminados	codigo_agregados	codigo_modificados	codigo_eliminados	otro_agregados	otro_modificados	otro_eliminados
3f9a81d1e2fab43981cb5b8cdd5e397134598cd1	"2011-03-28 10:30:12 +0200"	1301301012	0	0	0	0	0	0	0	0	0	0	0	0
17fa0c5ea3b8d05bf5b7c03060eaf0d59be63585	"2011-03-28 11:35:27 +0200"	1301304927	0	0	0	0	0	0	0	0	0	0	0	0
e5df7422212d6f9d6f605d91e66e030dd210c47a	"2011-03-28 11:56:40 +0200"	1301306200	0	0	0	0	0	0	0	0	0	0	0	0
36236753f8c0927b29b6ce8ad2c60b7fb9e1b7c4	"2011-04-04 09:46:27 -0700"	1301935587	0	0	0	0	1	0	0	1	0	0	0	0
366dae205e409f4f9450e374b651600ed72cb81c	"2011-04-06 15:53:52 -0400"	1302119632	0	0	0	0	1	0	0	2	0	0	3	0
6a9436bfd3dc420ae2b42c4f1589ebbabffc337d	"2011-04-07 14:54:23 +0200"	1302180863	0	0	0	0	0	0	1	2	0	0	0	0
e109e348ef97cc403eeb02a401fc8a766f9c7d02	"2011-04-12 11:39:42 +0100"	1302604782	0	0	0	0	0	0	0	1	0	0	0	0
f9a9b4737ad8a1467f74a1b94b4e82dce5936ee5	"2011-04-12 22:50:46 +1200"	1302605446	0	0	0	0	0	0	0	0	0	0	0	0
4a49de8e16964e8046ab0c1100e5e007bcd39744	"2011-07-11 14:32:13 +0200"	1310387533	0	0	0	0	0	0	1	2	1	0	0	0
10f5a5a91493ae89b55356c9eeed855eba52c9c3	"2011-07-12 10:05:29 +0200"	1310457929	0	0	0	0	0	0	0	0	0	0	1	0
94c6629da16842a4cd21d021b3c52b0fd5d7ecc0	"2011-07-13 12:22:54 +0200"	1310552574	0	0	0	0	1	0	0	1	0	0	1	0
f3001d4489c3634bbbf0dfc4c458743e604e4b99	"2011-07-13 13:48:04 +0200"	1310557684	0	0	0	0	1	0	0	1	0	0	1	0
484a47ba6a0f887ece4d9a4a64c6513762bbfb4a	"2011-07-13 13:26:28 +0100"	1310559988	0	0	0	0	2	0	0	8	0	0	5	0
7051f8c0f5c6b546a9a057ab7fce3cf626e537f5	"2011-07-13 13:30:01 +0100"	1310560201	0	0	0	0	0	0	0	0	0	0	0	2
2d080e551514d1619e3bbbd0097580d64fc2483b	"2011-07-14 17:56:07 +0200"	1310658967	0	0	0	0	0	0	0	1	0	0	0	0
e942fa5a91f31fdced290cda1d62aed4d3ca8f8d	"2011-07-14 18:00:26 +0200"	1310659226	0	0	0	0	0	0	0	1	0	0	0	0
22882ba69094d8502431b524af318e54a605e8b6	"2011-07-18 09:22:30 -0500"	1310998950	0	0	0	0	0	0	0	1	1	0	2	0
a4d601060e9a312a92214389f72a58b87266bc76	"2011-07-18 07:54:43 -0700"	1311000883	0	0	0	0	0	0	0	0	0	0	0	0
50ebc42056250054173257edba6b1eae5d433bd9	"2011-07-18 09:55:05 -0500"	1311000905	0	0	0	0	0	0	0	0	0	0	0	0
49ed3b217a14fd9c27c25c2d6da899864ca9ea45	"2011-07-18 08:04:25 -0700"	1311001465	0	0	0	0	0	0	0	0	0	0	0	0
d0669968e6dc2998f14bd1afa15bf2f526f4e0c0	"2011-07-18 08:18:33 -0700"	1311002313	0	0	0	0	0	0	0	0	0	0	0	0
1041f698cf4cace6d7bf6ffa205718f1e33370cf	"2011-07-20 14:51:19 +0200"	1311166279	0	0	0	0	3	0	0	3	0	0	0	0
d358ec95ac61c5b1418d808beac7db9945c125fa	"2011-07-25 13:42:49 +1200"	1311558169	0	0	0	0	0	0	0	0	0	0	0	0
f2a473c6f026a9e31af932a2e31e8be58f5f9578	"2011-07-25 15:06:45 +1200"	1311563205	0	0	0	0	0	0	0	0	0	0	1	0
5fa3e2b390e4c041cdb8674ead67d4e44860f7f3	"2011-08-27 15:23:21 -0500"	1314476601	0	0	0	0	1	0	0	2	0	0	0	0
e12f86326bc6dcaf26952aff4e511b4eebefb148	"2011-08-27 15:53:44 -0500"	1314478424	0	0	0	0	1	0	0	1	0	0	0	0
600e6b579a8efdd9bdaa7caec5e8fcce2120e640	"2011-09-23 15:20:10 -0400"	1316805610	0	0	0	0	0	0	0	0	0	0	2	0
af5abaf2bcc4d9d80c45cfaa893cb3fbf13cf8c9	"2011-10-14 14:06:06 -0700"	1318626366	0	0	0	0	0	0	0	0	0	0	0	0
763f38b70b5ad6bbe963f859f083926ca377b352	"2011-10-14 23:22:46 +0200"	1318627366	0	0	0	0	0	0	0	0	0	0	1	0
ffdf976472fec0dcb5bc03681f8b8d55f4de6e02	"2011-10-14 23:45:18 +0200"	1318628718	0	0	0	0	1	0	0	2	0	0	0	0
b0c3f0ab45c069b186835d8e79d135b2d52bb48d	"2011-10-14 23:45:18 +0200"	1318628718	0	0	0	0	1	0	0	1	0	0	0	0
4d4df4327d8d26b9b64321b672f0025ef3f75048	"2011-10-14 14:55:17 -0700"	1318629317	0	0	0	0	0	0	0	0	0	0	0	0
05b85b6cea653b5a35c99276dcd7dd4d96dbe0b4	"2011-10-17 13:14:09 +0200"	1318850049	0	0	0	0	0	0	0	0	0	1	3	1
8b2b8922966ebeea73b586579d2373f6be711a3a	"2011-10-17 13:14:34 +0200"	1318850074	0	0	0	1	0	0	0	0	0	0	0	0
8ab0d72465ec7498218b98eda3a72e691d73d648	"2011-10-17 13:29:45 +0200"	1318850985	0	0	0	1	0	1	0	0	0	0	0	0
cc90595b7f57fc2185a25e0d6b876e1ac6e679c4	"2011-10-17 21:49:48 +0200"	1318880988	0	0	0	0	3	0	0	3	0	0	0	0
afc5b6379fd3af74dc7beb7d5f55c8262b1782f4	"2011-10-17 21:53:40 +0200"	1318881220	0	0	0	0	0	0	0	1	0	0	0	0
ff1d8b03d5dda852383d9e0234785fb37d4c76cc	"2011-10-17 21:53:40 +0200"	1318881220	0	0	0	0	0	0	0	1	0	0	0	0
2af0cce14300876950808300edec32723965c906	"2011-10-17 21:55:48 +0200"	1318881348	0	0	0	0	0	0	0	0	0	0	1	0
2dba7487f8b07b814aca6c7c48f919a45b1be877	"2011-10-17 21:55:48 +0200"	1318881348	0	0	0	1	0	0	0	0	0	0	0	0
1becdece65f71bf5d684480e1e6330b44b801ef9	"2011-10-17 21:55:48 +0200"	1318881348	0	0	0	1	0	1	0	0	0	0	0	0
68bcb44757429db62097d73f934113a4d724b916	"2011-10-17 21:58:01 +0200"	1318881481	0	0	0	0	0	0	0	0	0	0	1	0
48b52815a292e184ecbb77bf910dc9f615f1dcd6	"2011-10-17 22:16:36 +0200"	1318882596	0	0	0	0	0	0	0	0	0	1	1	1
cedeb2ee9b0336e4f039cd0ac0dd154510aba204	"2011-10-17 13:17:04 -0700"	1318882624	0	0	0	0	0	0	0	0	0	0	0	0
e73b4a25a2684fe7032a6617e0135c59def1b97d	"2011-10-17 13:17:10 -0700"	1318882630	0	0	0	0	0	0	0	0	0	0	0	0
6c217701d0998cc96768a8ba6c0b91919d05ffa6	"2011-10-22 21:22:29 +0200"	1319311349	0	0	0	0	0	0	0	0	0	0	1	0
3ca8ae270f2ecd408db457b40fdefa0c90b4f6fa	"2011-10-22 21:49:44 +0200"	1319312984	0	1	0	0	0	0	0	0	0	0	1	0
db803b00dfd0f2219963ee0351de817ca30c5dc3	"2011-10-22 13:37:29 -0700"	1319315849	0	0	0	0	0	0	0	0	0	0	0	0
a487a34430f7286f388c69bbd29a0334d083ba96	"2011-10-23 11:51:40 +0200"	1319363500	0	0	0	0	0	0	0	0	0	0	0	3
14ad3f6ac397188e69a42e8d35a177153c34da2f	"2011-10-23 04:05:21 -0700"	1319367921	0	0	0	0	0	0	0	0	0	0	0	0
fd83d8d50c692a4bbcd5fa2932ee4cb934d71a1c	"2011-10-23 15:13:35 +0200"	1319375615	0	0	0	0	0	0	0	0	0	0	1	0
0d9838d8a74768c23939c44d0e1178102392d901	"2011-10-23 15:13:35 +0200"	1319375615	0	0	0	0	1	0	0	1	0	0	1	0
49abf3c05f9fe6feb4bf2373b46e9f512f0c67f0	"2011-10-23 15:13:35 +0200"	1319375615	0	0	0	0	1	0	0	1	0	0	1	0
ee541b8041eaf59b832b8dd0ea261b71951275bd	"2011-10-23 15:24:13 +0200"	1319376253	0	0	0	0	0	0	0	0	0	0	0	0
f40c8def7be3c59e7cdfd55ff78d07ea3c0a0034	"2011-10-23 06:24:30 -0700"	1319376270	0	0	0	0	0	0	0	0	0	0	0	0
ae9e3d2d3cc36fa142dc38e9573ada0f8180314a	"2011-10-23 18:22:41 +0200"	1319386961	0	4	2	0	10	1	0	18	5	0	15	6
2648ec5537de309f2b2e6e9e4b6f1aac1e2f63c1	"2011-10-23 20:48:13 +0200"	1319395693	0	0	0	0	0	0	0	0	0	0	0	0
4e4a13d4a3bcf66845447dcde738551ac0e75d4a	"2011-10-23 21:04:25 +0200"	1319396665	0	0	0	0	0	0	0	0	0	0	1	0
392d4c670212599feb97800d820647d6c5be5fcd	"2011-10-23 21:40:11 +0200"	1319398811	2	0	0	0	1	0	0	1	0	3	1	0
600440be8447cf7712d5a89cf61346bb395a51a8	"2011-10-23 23:52:19 +0200"	1319406739	0	0	0	0	0	0	0	1	0	0	0	0
21066cc09f2c5e7ce8d1635e40761c933b1000c4	"2011-10-23 23:52:53 +0200"	1319406773	0	4	0	0	9	0	0	15	0	0	11	0
f971dcc32533c0697d0c9095d63fddd2713c27e5	"2011-10-24 23:19:27 +0200"	1319491167	0	0	0	1	0	0	5	1	0	3	3	0
