commit_hash	fecha_iso	fecha_timestamp	acceptance_tests_agregados	acceptance_tests_modificados	acceptance_tests_eliminados	unit_tests_agregados	unit_tests_modificados	unit_tests_eliminados	codigo_agregados	codigo_modificados	codigo_eliminados	otro_agregados	otro_modificados	otro_eliminados
9424d2ef6a5fed1ef5550cada969b6ae14067b2c	"2009-01-21 10:25:32 -0600"	1232555132	0	0	0	0	0	0	0	1	0	1	3	0
38af39c3ec35b58301f25b7f9ef23ae455c79fbe	"2009-01-21 11:42:01 -0600"	1232559721	1	0	0	0	1	0	0	2	0	1	4	0
c8ad888ed45f10b43ea4590b85a4be6ae7b85e19	"2009-01-21 12:01:39 -0600"	1232560899	0	0	0	0	0	0	0	0	0	0	0	0
fd477eb8fa770295a1e8520796a6f8f7f68c9d98	"2009-01-21 21:36:57 -0600"	1232595417	0	0	0	0	1	0	0	1	0	3	2	0
f2093f67035a94581e1449684044d582c6ba6572	"2009-01-21 21:39:51 -0600"	1232595591	0	0	0	0	0	0	0	0	0	0	1	0
47a25e62613758eed832f2dbf98d3978063e8dd0	"2009-01-22 10:45:04 -0600"	1232642704	0	1	0	0	0	0	0	0	0	0	3	0
cbdb0515b9dbbced58e8220ffe77857e990e1e97	"2009-01-22 12:34:51 -0600"	1232649291	0	2	0	0	2	0	0	1	0	0	6	0
dab08e8f72e9ea44e882baf0836053f409b8c04c	"2009-01-22 15:16:24 -0600"	1232658984	0	0	0	1	0	0	1	0	0	0	0	0
0a7a350f082f787f0e534f5ae75937dd2d91d0b9	"2009-01-22 15:32:19 -0600"	1232659939	0	46	0	0	209	0	0	384	0	1	-2	0
6b50dacd921b596dbd75b9dff06e1e4aa1e6d2a9	"2009-01-22 17:52:04 -0600"	1232668324	0	0	0	0	0	0	0	1	0	1	3	0
e4b1d4bd95c3bb46e66d77cb103841503c80b250	"2009-01-22 22:50:33 -0600"	1232686233	0	0	0	0	0	0	0	0	0	0	1	0
7d0d6ae9a0d986e2b7f22633ffc5c8fa81050ce0	"2009-01-23 08:37:38 -0600"	1232721458	0	0	0	0	0	0	0	1	0	1	7	0
649e65673482d6ac9a53cbe46223f34534f2b57c	"2009-01-23 09:30:27 -0600"	1232724627	0	0	0	11	1	11	12	4	12	0	0	0
b5119d2468e3578fc28715cda24e0cc4a96b7bb5	"2009-01-23 10:15:37 -0600"	1232727337	1	0	0	0	1	0	0	1	0	1	3	0
dff484ec9a8f773445eaffddf3227dcc9010a507	"2009-01-23 11:52:45 -0600"	1232733165	0	0	0	0	2	0	0	3	0	2	5	0
9e3062048ccf46ee34e9bc8fd910f27e8674edde	"2009-01-23 12:24:35 -0600"	1232735075	0	0	0	1	0	0	0	0	0	0	4	0
3865140e93313764ae8dc82b39501e5772a87ba8	"2009-01-23 15:35:59 -0600"	1232746559	0	0	0	0	1	0	3	2	0	0	4	0
89534e4752d79368e734f220d4f1109590269159	"2009-01-23 17:19:00 -0600"	1232752740	0	5	0	0	0	0	0	0	0	2	7	0
5373b7178cd95383fcd725a357805dd3277c5cfa	"2009-01-23 20:48:22 -0600"	1232765302	0	0	0	0	1	0	0	1	0	1	3	0
1dc813c45f9123f78ef78b1941a1c0f56c461e74	"2009-01-24 20:35:26 -0600"	1232850926	0	0	0	1	0	0	0	3	0	0	3	0
ce09005c0fca70f583a0c8ee602e5ac624ebfd30	"2009-01-25 20:19:16 -0600"	1232936356	0	0	0	0	0	0	0	0	0	0	0	0
ed01bc38035d5e73b256ab806915feeba1c5becc	"2009-01-29 14:39:15 -0600"	1233261555	0	0	0	0	1	0	0	3	0	4	7	0
e5c929120473f346dd0918077c93e6a3b5edcee1	"2009-01-29 18:14:10 -0600"	1233274450	0	0	0	0	0	0	0	0	0	0	0	0
d7d59e2c4fbe0300d53946fd4974ab0c2d596c0a	"2009-01-29 19:09:30 -0600"	1233277770	0	0	0	0	1	0	0	0	0	0	0	1
15d86d00765eb70d0c0aae560a1cec6cc1a23580	"2009-01-29 19:11:16 -0600"	1233277876	0	0	0	0	0	0	0	0	0	0	0	0
fe70b96c398451612451707fbb7c28937a81fe4e	"2009-02-04 17:46:25 -0600"	1233791185	1	17	0	0	0	0	0	1	0	1	24	0
ad8e103e9c2ead700d6f7e6939b3e28540ea3774	"2009-02-05 17:06:47 -0600"	1233875207	0	3	0	0	0	0	0	0	0	0	4	0
b4bb7346f6b81e61ad3c34f593086c88651a13b4	"2009-02-11 09:13:04 -0600"	1234365184	0	0	0	0	1	0	0	4	0	0	3	0
4de8e23abca9133b21fdaa4bf1e7e59b49f1158e	"2009-02-11 13:19:49 -0600"	1234379989	0	0	0	0	2	0	2	3	0	2	10	0
bf9924215ea2469d40c2ed31e4cb2761256c2a5b	"2009-02-11 15:22:08 -0600"	1234387328	0	1	0	0	0	0	0	0	0	0	5	0
2bfcf850ce6f4065b0e35a70a4ab635051281fb7	"2009-02-12 10:13:34 -0600"	1234455214	0	0	0	0	0	0	0	1	0	0	4	0
730a8ee1dba2d7a29f151df0678aba84364631c6	"2009-02-12 10:33:03 -0600"	1234456383	0	0	0	0	1	0	0	2	0	0	3	0
a23e01e6f36ab5678cf6f1b6ff5cd93f98b1cda8	"2009-02-12 10:48:12 -0600"	1234457292	0	0	0	0	1	0	0	2	0	0	2	0
d93277dfebedd91e331805e2fec0ffa147f543c0	"2009-02-13 11:49:52 -0600"	1234547392	2	4	0	1	1	0	1	1	0	2	5	2
b1214a29a69ec5ff74944edb204b900e54be9193	"2009-02-14 17:59:58 -0600"	1234655998	0	0	0	0	0	0	0	1	0	8	6	0
