commit_hash	fecha_iso	fecha_timestamp	acceptance_tests_modificados	unit_tests_modificados	codigo_modificados	otro_modificados
782122fb669673af404a4ed7fc82e6d31a68bf24	"2013-07-16 21:44:41 +0300"	1374000281	0	0	0	1
9de6b71150ea25a601c5213682412d2a13bf1dd3	"2013-07-16 22:53:15 +0300"	1374004395	0	0	0	1
72de544d7c731d01485102edeb80aee4dc3fa7b1	"2013-07-16 23:13:20 +0300"	1374005600	0	0	1	0
88638e1beeb1a1d9ece5f9b9d56c66d83dd1cc57	"2013-07-16 23:14:53 +0300"	1374005693	0	0	1	0
6ead19c26a09cefba89ab1b03d646210251f1151	"2013-07-18 13:46:00 +0300"	1374144360	0	0	1	0
452b7e5771e830d720d6dcd4d4da3d51f0df70aa	"2013-07-18 14:07:23 +0300"	1374145643	2	0	0	0
34848addbd85c5b9d8462f8a4f9d2799906cef10	"2013-07-22 18:12:42 +0300"	1374505962	0	0	0	1
8943d78fa97d2f11427f0b9e5cfeeecf254e9583	"2013-07-23 10:33:10 +0300"	1374564790	0	0	0	3
20a8babb4d39890cbb1804cf5938c4eb39f089e1	"2013-07-23 11:21:18 +0300"	1374567678	0	0	0	1
2e7e6b1fdc2658604b93f716b242f005c67753b4	"2013-07-27 00:57:20 +0300"	1374875840	0	0	0	1
35301e10417e301060c0ca43c92cf20e9fd91e69	"2013-07-29 00:17:55 +0300"	1375046275	0	0	0	1
bd007b7d7f19d652243dcdc355ea0d738c905d6c	"2013-07-29 01:28:26 +0300"	1375050506	0	0	0	1
134994055cb14c2590de3a63df82cf2cabc12ce8	"2013-07-30 20:11:03 +0300"	1375204263	0	1	1	2
e5dc275122307aa97907aede2798c76c7b2e9792	"2013-07-30 20:15:21 +0300"	1375204521	0	0	0	1
