commit_hash	fecha_iso	fecha_timestamp	acceptance_tests_agregados	acceptance_tests_modificados	acceptance_tests_eliminados	unit_tests_agregados	unit_tests_modificados	unit_tests_eliminados	codigo_agregados	codigo_modificados	codigo_eliminados	otro_agregados	otro_modificados	otro_eliminados
efdef5024606f03adea207a6c31cb0a0611d2070	"2012-12-30 22:20:13 +0200"	1356898813	0	0	0	0	0	0	0	0	0	0	1	0
c517b7f95fc411956f305bf230bda1aca5b6b142	"2013-01-01 17:18:06 +0200"	1357053486	1	3	0	0	0	0	0	0	0	0	1	0
11bb24eae6a83879e55a08e57dcc16de55be1dd4	"2013-01-01 17:28:25 +0200"	1357054105	0	0	0	0	1	0	0	2	0	0	1	0
49db7b0e4d0d972070f8213cefdc8d51b4106368	"2013-01-01 17:35:16 +0200"	1357054516	0	2	0	0	0	0	0	1	0	0	2	0
e8e395f2463fcb217614fc4c9d4d8b25a81fbed6	"2013-01-01 17:48:28 +0200"	1357055308	0	0	0	0	0	0	0	2	0	0	1	0
8a41fcd5701b5d6bb99d3b59f17d0631dd8269a4	"2013-01-01 18:07:19 +0200"	1357056439	0	0	0	0	1	0	0	2	0	0	1	0
c29fb7e35cecbe7e6e034466ae11f0645e009274	"2013-01-01 18:27:49 +0200"	1357057669	0	1	0	0	1	0	0	4	0	0	2	0
3f16ac9b73ab72d4cb97e21b53387bd2dfd1dd5a	"2013-01-01 18:38:52 +0200"	1357058332	0	1	0	9	5	9	16	21	16	0	4	0
c1afc4499b8aac0cef614d12607999aeebcfd621	"2013-01-02 23:11:45 +0200"	1357161105	0	1	0	0	0	0	0	0	0	0	0	0
f8a248e76fc2ec316bba6fcc773447871cdb8e88	"2013-01-02 23:20:20 +0200"	1357161620	0	0	0	0	0	0	0	0	0	0	1	0
6e25d88c243dd5238267b99b22feccf3b22b97cc	"2013-01-06 21:37:16 +0200"	1357501036	0	0	0	0	1	0	2	4	0	0	1	0
52ad07784aca4b0b357fc1255ba9e7f691c608fb	"2013-01-06 22:23:52 +0200"	1357503832	0	0	0	1	1	1	0	7	1	0	1	0
3b5de164fb8273a6ce5424c62bdb2e0d455953b6	"2013-01-06 23:09:10 +0200"	1357506550	0	1	0	0	0	0	0	0	0	0	0	0
d707f4bbb2f0645abba99b12feb5321f3e279cb5	"2013-01-07 00:42:55 +0200"	1357512175	0	0	0	1	4	0	1	13	0	0	2	0
f135f79a5f881b8e38137016da949d39a28460b9	"2013-01-07 00:43:32 +0200"	1357512212	0	0	0	0	3	0	0	7	0	0	1	0
95521dff5482801d0b4bd301e90bcb81f8e697f9	"2013-01-07 01:06:50 +0200"	1357513610	0	0	0	0	0	0	0	0	0	0	2	0
3e6e05098870bc7ec129271ba9247d081acf6365	"2013-01-07 01:09:03 +0200"	1357513743	0	0	0	0	0	0	0	0	0	0	1	0
