commit_hash	fecha_iso	fecha_timestamp	acceptance_tests_modificados	unit_tests_modificados	codigo_modificados	otro_modificados
3cd567b11fd23a5fcc1ce1eac5d532bc191817f8	"2013-01-07 01:11:29 +0200"	1357513889	0	0	0	1
76d7bdbbc5622b2aa6286cf4884fea4ff8bd70d4	"2013-01-07 01:52:34 +0200"	1357516354	0	0	0	1
c996f283ded11e68183f65c9316e786eb6ce0a7c	"2013-01-07 02:01:18 +0200"	1357516878	0	0	0	1
cab209eb68c4a100f213b0fdea66c0312104e4f9	"2013-01-07 10:55:32 +0200"	1357548932	0	0	0	1
755ae841f435f70a9d350113642a8d1a60b7e829	"2013-01-07 10:56:02 +0200"	1357548962	0	0	0	1
f10bd1b4ec543bf35b2c9ca3f81ca9581edcc266	"2013-01-12 17:14:55 +0200"	1358003695	0	0	0	4
890fc86269ff73fa6c8e75c7914be6a10f81423b	"2013-01-12 17:28:04 +0200"	1358004484	1	0	0	4
bb0d7bfe9d35f19478a3f5a0be2f70255a102bef	"2013-01-12 18:06:39 +0200"	1358006799	0	1	3	1
d06f8ee4c8d2eb5ebe8d974cf91dc35dec278c3a	"2013-01-12 18:36:17 +0200"	1358008577	0	0	1	4
c1f50778a83d21f18ef9bd5aad81d1d01de4fa1c	"2013-01-13 20:40:35 +0200"	1358102435	0	2	4	1
8604fc08e73834d7f3ba1a49474cd29cd17b8033	"2013-01-13 20:42:46 +0200"	1358102566	0	1	1	1
5eb4b61263855a252a1b46b94d9386b46823950c	"2013-01-13 21:00:47 +0200"	1358103647	0	0	1	0
3b115a9d3ee7667d9d083beae28a7a7d492be2ef	"2013-01-13 21:47:37 +0200"	1358106457	0	0	2	1
eebb109866b5dae3245aa566ed76961576773ffc	"2013-01-13 22:33:23 +0200"	1358109203	0	2	2	2
19500bd779a182555039f8eec8c0c4452b77d865	"2013-01-13 22:53:41 +0200"	1358110421	1	1	2	0
948fa80276df4037b31ed2bd3644721cf705eb49	"2013-01-13 23:01:33 +0200"	1358110893	0	0	1	0
cb174382f842e18d8a070beb1d8fed3d6d300cb3	"2013-01-13 23:08:42 +0200"	1358111322	1	1	1	1
74af08c2f691e61860920398a6d538cb5ed5f89b	"2013-01-14 00:07:24 +0200"	1358114844	0	0	0	1
f6b2fbdb57a80dbd467e1d0632814104c4427c27	"2013-01-15 20:30:07 +0200"	1358274607	0	1	1	1
1547e3d8ca5bba69ac5fd25bbd938525661329d1	"2013-01-15 20:43:21 +0200"	1358275401	0	1	1	1
cdf06212eb9a3b50833fdfeedbeaaa14b38eb175	"2013-01-15 20:53:04 +0200"	1358275984	1	1	1	1
641310d2251e2bccb38e5892d529a99fe90bf259	"2013-01-15 21:10:08 +0200"	1358277008	0	1	1	0
a5c1b3d4fe4e21daab808c783066b5dc09e468b5	"2013-01-15 21:22:02 +0200"	1358277722	0	1	1	0
f1ed5f6e25bcec6c2f83a2a6e84df1942529fe8d	"2013-01-15 21:28:13 +0200"	1358278093	0	1	0	0
55cdab91ee0472bfabd6bd0441b7840f25fa48b3	"2013-01-15 21:40:25 +0200"	1358278825	0	0	1	1
4a2d3e84f2e7509f43e02fc3341e74155d5648a9	"2013-01-15 21:48:14 +0200"	1358279294	0	1	0	0
90f11c5f1d573004866cafdb5ed071706705b1c6	"2013-01-15 22:23:43 +0200"	1358281423	1	1	3	1
1ad73dec54ab1dc462832c83840876d707b0166a	"2013-01-15 22:52:04 +0200"	1358283124	0	0	1	1
f49b712e9f120cb58a42430834bf6039d8456296	"2013-01-15 23:04:10 +0200"	1358283850	0	0	0	1
08b9cb02ec0373cb66540ee51da9246cb96069c9	"2013-01-16 00:36:22 +0200"	1358289382	1	2	0	11
f11000c96e04dde3ff02f3194e5998f25868808d	"2013-01-16 20:11:46 +0200"	1358359906	1	1	1	1
e7bb182eebd1d84e79959024600116d6e8f44db1	"2013-01-16 20:15:21 +0200"	1358360121	1	0	0	1
f7d187a3615d45f283dc04413b450d99b144166b	"2013-01-16 20:27:57 +0200"	1358360877	1	0	1	1
e94249c2f5d722473d3f99699a2cbd089e6b81d2	"2013-01-16 21:02:56 +0200"	1358362976	0	0	1	1
921d2c2321df1e74c863fa1e677f9a40be2d6b51	"2013-01-16 21:09:32 +0200"	1358363372	0	0	0	1
5aa26bdf2a20c83d7f04e17dd228a38b4de773d1	"2013-01-16 21:26:22 +0200"	1358364382	0	1	1	0
3010e1465f8e1684265eb6da7b910b5c9ac88435	"2013-01-16 21:39:17 +0200"	1358365157	0	1	1	1
8209269ae87b1f51ce5a89ed901fcb1737bf42a2	"2013-01-16 21:40:50 +0200"	1358365250	0	0	1	1
a4d6975cbc1546b5fc70c420ec2360447b90bf14	"2013-01-16 21:59:54 +0200"	1358366394	0	0	0	1
428817a81ae95bddef9302bfdb401b57b9023b8c	"2013-01-16 22:05:33 +0200"	1358366733	0	0	0	1
a64d6e5b14da1cbb7aba0ad38c78d5ccc90adca9	"2013-01-16 22:08:41 +0200"	1358366921	0	0	0	1
4ce9c445cc9aede3d63811938f8365a4428203ec	"2013-01-16 23:27:29 +0200"	1358371649	0	0	0	9
50d520bd02b69704d10dccf6d15e99ba2d47080c	"2013-01-17 23:21:14 +0200"	1358457674	0	0	0	1
4470295d325a403b582f8346fa3c901c5aca1c22	"2013-01-22 10:38:59 +0200"	1358843939	0	0	0	2
bd4059a10bcdaa49904a72f4ed202041a8de9670	"2013-01-22 21:38:30 +0200"	1358883510	0	0	0	1
5f839ae070723a0254aa80f862b338f8f6bcac91	"2013-01-22 22:11:53 +0200"	1358885513	0	0	2	2
d22770dcf0930188fc266e5951cef0792a538fed	"2013-01-22 22:34:50 +0200"	1358886890	0	0	2	1
1e724806ab4da8b81c32117a1999503a21396f8c	"2013-01-22 22:48:20 +0200"	1358887700	1	0	1	3
0fa4b1ac9e4be32d659fd006e69903e3fdb76adb	"2013-01-22 23:26:23 +0200"	1358889983	0	0	0	1
86fdba41bbac4f205137b928b07cc829fdd117cc	"2013-01-23 15:53:37 +0200"	1358949217	0	0	0	2
dd7e3e9dd5c19bcfc21a610f7a49d23d0f13b98b	"2013-01-23 15:55:09 +0200"	1358949309	0	0	0	1
fe190cbc4e6f78a3d66b146ed4ca9cd60db79116	"2013-01-24 00:56:20 +0200"	1358981780	0	0	0	1
db39885788c9b95b71f5703b72ed2cfbd6f50bc7	"2013-01-25 00:23:45 +0200"	1359066225	0	0	0	1
bc342c9169d7eebdc47b50e87939a68478f6ea3b	"2013-01-26 20:21:54 +0200"	1359224514	1	0	1	0
7418b1ac0e8d5e2d28e22d38897ee4214d1e0908	"2013-01-26 20:23:46 +0200"	1359224626	3	0	0	0
092dff1e265f6c59f595b4b0571f0e2e3853ec5c	"2013-01-26 20:40:32 +0200"	1359225632	0	0	0	3
04d5b8f4e63b464adbf9643f558052d3bf974206	"2013-01-26 20:55:17 +0200"	1359226517	1	0	0	1
aabb00fe56dcb84c908a25b31e38d9cced489559	"2013-01-26 21:08:00 +0200"	1359227280	0	1	0	1
0e0ba8a823bb2ad6d865ce9d1837677d6e502f4f	"2013-01-26 21:22:53 +0200"	1359228173	0	1	1	2
99ed29117a114c65be24de155c52d92c2ae0d493	"2013-01-26 21:31:36 +0200"	1359228696	0	1	0	0
