commit_hash	fecha_iso	fecha_timestamp	acceptance_tests_modificados	unit_tests_modificados	codigo_modificados	otro_modificados
8aeba396dc247d2e839aef5918cc52328c91b7dd	"2013-07-10 21:08:30 +0300"	1373479710	0	0	0	1
3931934aa0256d0c68ee69df535acfc224e8b553	"2013-07-10 21:20:08 +0300"	1373480408	0	0	0	1
94a203d7831de9be5eab1908d46f831097c5d4a1	"2013-07-12 19:06:00 +0300"	1373645160	0	4	6	1
a400e5dbcdc9537821f57ab092e13db3883c0483	"2013-07-12 20:24:40 +0300"	1373649880	0	0	2	1
b84fa4449300ecb76e37fe8bb682bd053ae9b07c	"2013-07-12 20:39:46 +0300"	1373650786	0	0	0	1
0760f32085e2cb070e11a0603bd387781985e12e	"2013-07-12 20:55:48 +0300"	1373651748	0	0	0	2
ddddf4771306b5017e3b5160e34914a72d5f41ce	"2013-07-12 21:03:58 +0300"	1373652238	0	1	0	0
207f8f884a9c311e8676f23e4342eb122dfb0d2b	"2013-07-12 22:37:24 +0300"	1373657844	0	0	0	1
60e66f113ffc3441ff470cc42f11ed8e10c55cbe	"2013-07-12 22:58:34 +0300"	1373659114	0	1	1	1
389fe00a8ef94ba3c7dba467ddda605eb7c26e3f	"2013-07-12 23:05:12 +0300"	1373659512	0	0	1	0
5d7535fee27109fb9d4bfde64df9f6d3117fcb32	"2013-07-12 23:26:30 +0300"	1373660790	0	0	0	1
0ebe25e762ac1dd75c1189efcc129a1b681e6e43	"2013-07-13 19:51:45 +0300"	1373734305	0	0	1	1
d863866d3a5d42e3ecd48fbedc4c7784ee18a4c4	"2013-07-13 19:56:32 +0300"	1373734592	0	0	1	1
7a0c2ee77ec505d4c8c30dd5ba132a16078d2073	"2013-07-13 20:03:35 +0300"	1373735015	0	0	5	1
c3b325a9cbc2cceb2309afe80adde648698db572	"2013-07-13 20:26:18 +0300"	1373736378	0	2	1	1
8fba69d498f57ee88ab5949289b3c7fa45efc7a1	"2013-07-13 20:29:53 +0300"	1373736593	0	1	1	1
baef117f3f2543c820c79bf5cdc179051658d1e1	"2013-07-13 20:56:11 +0300"	1373738171	0	1	1	1
64822d7d4a473b85548c513ba45805c24e45faae	"2013-07-13 21:02:49 +0300"	1373738569	0	0	1	1
f6a3d906e64da0b121b7847092ff31a6ecb8dab1	"2013-07-13 21:31:14 +0300"	1373740274	0	0	1	0
f0e89cf2da5fd4bee19dfd42bc38a0b67c62db74	"2013-07-13 21:44:39 +0300"	1373741079	0	1	2	1
532af64bd90ea90f81a1a5bcac73433491838bd5	"2013-07-14 20:10:56 +0300"	1373821856	0	0	0	3
cb6d9276deee2b27ee931e370c554f4b5fa0932a	"2013-07-14 21:39:10 +0300"	1373827150	0	1	1	1
7699e6b14789b5848f0ad9ff5a6a06eb4ce32434	"2013-07-14 21:39:12 +0300"	1373827152	0	1	0	0
c2b0cb592c5b185c63a91838737d21151b6b6d1d	"2013-07-14 23:08:43 +0300"	1373832523	0	3	9	2
80a394a5832eb90f7302f30c912b7486122b9e4c	"2013-07-14 23:17:35 +0300"	1373833055	0	0	0	13
756e2725513bb01cbf55aa57895e0109eebceb5e	"2013-07-14 23:47:22 +0300"	1373834842	0	0	0	2
06a4fc1d58fa37bb30a0269ca585efda3428d81a	"2013-07-15 01:34:48 +0300"	1373841288	0	0	0	1
655f94faf76f9b15459af9d2d7ccd0685cef4f55	"2013-07-16 20:01:33 +0300"	1373994093	0	1	0	1
63517a6fc4d93b3bd7a05a016a7fd388d1bfa277	"2013-07-16 20:04:34 +0300"	1373994274	0	1	2	1
872c6139e41ad6f2524886fa921922dd85ddb480	"2013-07-16 20:11:23 +0300"	1373994683	0	2	2	1
59475d3f080f72d35b208e39a0f6648406c781bc	"2013-07-16 20:13:27 +0300"	1373994807	0	1	1	1
5f98a588b74eeebd13578d4c8c3543f59463df71	"2013-07-16 20:22:21 +0300"	1373995341	0	1	1	1
5321eb99e56762615f00f84bfc21686e22096f1f	"2013-07-16 21:13:44 +0300"	1373998424	1	0	0	2
f4f1d51dd2958084a543525cac23a32290f10f14	"2013-07-16 21:37:34 +0300"	1373999854	1	1	2	1
39cc0a5c0e82e1216e936b2b4cf3a2b0fa654671	"2013-07-16 21:41:47 +0300"	1374000107	0	0	0	1
