commit_hash	fecha_iso	fecha_timestamp	acceptance_tests_agregados	acceptance_tests_modificados	acceptance_tests_eliminados	unit_tests_agregados	unit_tests_modificados	unit_tests_eliminados	codigo_agregados	codigo_modificados	codigo_eliminados	otro_agregados	otro_modificados	otro_eliminados
1f33f92f7c08aed79fb567ae9265ab09978c3efc	"2009-03-02 22:31:47 +1300"	1235986307	0	0	0	0	0	0	0	0	0	0	0	0
a30b623e45cd7045f8b671ddeffe57580592e263	"2009-03-02 23:55:50 +1300"	1235991350	0	0	0	0	2	0	0	4	0	0	3	0
26fdff7467ec0d77a1c5746d119419b1e9933914	"2009-03-03 06:30:38 -0600"	1236083438	0	0	0	0	0	0	0	0	0	0	3	0
45a11c1d68727e21390f8c9bb93cb8f27afbcdcd	"2009-03-03 07:28:18 -0600"	1236086898	0	0	0	0	0	0	0	0	0	0	0	0
8849891af7f9e4dfef80f946a960b8e48274a35d	"2009-03-03 07:44:39 -0600"	1236087879	0	0	0	0	0	0	0	1	0	0	5	0
dfd73518ebb4705f3f65244da0bb9ca7d79c756f	"2009-03-03 14:54:21 +0100"	1236088461	0	0	0	0	0	0	0	0	0	0	1	0
d2851a7130a36ad948f507a9b87da81090a8256b	"2009-03-03 09:17:02 -0600"	1236093422	0	0	0	0	0	0	0	0	0	0	0	0
18d7cfe8629fc044b29c3641ea95884a841666df	"2009-03-03 09:26:10 -0600"	1236093970	0	0	0	0	0	0	0	0	0	0	1	0
0d1b11d2fed1c88802b6f80c8b60f2837c57b6ff	"2009-03-03 13:37:37 -0600"	1236109057	0	0	0	2	2	0	2	3	0	0	0	0
80cad9071e2b13cd2d7d5437bb8f11fef214a1ae	"2009-03-04 13:50:58 -0600"	1236196258	0	0	0	1	2	0	1	3	0	3	8	0
eb527d4a14c62c98bc74ee020da2d6cb0dcce6fc	"2009-03-05 08:43:17 -0600"	1236264197	0	0	0	0	0	0	0	1	0	2	5	0
2ac068dc628a12732b7d6243ed4f6c4d3f6c50cc	"2009-03-05 21:16:12 -0600"	1236309372	0	0	0	0	0	0	0	0	0	0	0	0
21a695f89f38e8f8cc98c97bdaa8ff0e0ee07123	"2009-03-06 16:48:16 -0600"	1236379696	0	0	0	0	0	0	0	2	0	0	0	0
a0f5b0d420db17362c7505be2324efd5e251bccb	"2009-03-06 17:09:50 -0600"	1236380990	0	0	0	0	0	0	0	0	0	0	0	0
04ead9a56520d24008f1cd1a3057d75fb44411ae	"2009-03-08 17:58:57 -0500"	1236553137	0	0	0	1	2	2	1	4	2	0	6	0
015c2e1364cd285471981a9ce3c47bbeed60eb38	"2009-03-11 03:08:12 -0500"	1236758892	0	6	3	9	115	9	16	77	14	0	11	-1
614f5c88ec9c67831cda11fa9a54f4c1acb0d30f	"2009-03-12 00:32:51 +1300"	1236771171	0	0	0	2	6	0	3	14	0	5	5	0
ab0358ef9c59b49559e7094bbd3918f51fd221af	"2009-03-12 18:17:25 -0500"	1236899845	0	0	0	0	3	0	0	5	0	0	12	0
6fea2f718763eec492a696d35dcec93042a871e5	"2009-03-14 11:55:41 +0100"	1237028141	2	0	1	0	2	0	0	1	0	2	0	1
a019b48ad5aeb9de845a4f9a3adaf94e8c4f33a3	"2009-03-14 16:39:38 -0500"	1237066778	0	0	0	0	4	0	3	29	2	0	9	0
6a1b097f843d0f987ed129a27fb3b1fe14152f3f	"2009-03-15 08:25:41 -0500"	1237123541	0	0	0	0	1	0	2	15	1	0	3	0
1679f5d21e0bc9f3c0c90b06f28007f4ecc82589	"2009-03-15 14:46:47 -0500"	1237146407	0	0	0	2	0	2	5	2	4	0	10	8
f90a38cc0a951dab259179629f7defab786accbb	"2009-03-15 15:29:19 -0500"	1237148959	0	0	0	1	0	0	0	1	0	2	5	0
10588a05f84595b8b7df71179c475e5857f495d5	"2009-03-15 16:26:44 -0500"	1237152404	0	0	0	0	0	0	0	0	0	0	0	0
3a83bf09ac15dea5279acaf4b3ae916e8c14e05a	"2009-03-16 23:35:51 +1300"	1237199751	0	0	0	0	0	0	0	0	0	0	0	0
ff31e1fcc8eb99992404294ed1eda28c9448cf8b	"2009-03-16 23:53:56 +1300"	1237200836	0	0	0	0	1	0	0	0	0	0	0	0
cb632d956acb8ceb0e9e1cc53b04bc54c033b0b9	"2009-03-16 13:34:50 -0500"	1237228490	0	0	0	0	1	0	0	2	0	2	9	0
dce9bf512d72002ed2f4bce8608f4e43ffe99eac	"2009-03-17 07:59:41 +1300"	1237229981	0	0	0	0	3	0	0	8	0	0	0	0
52c83afbf71072a75585ea196b85dd4ca12f9fc2	"2009-03-16 22:29:14 -0500"	1237260554	0	0	0	0	0	0	0	0	0	0	0	34
76f6ecf6b1749254fca4e8ae2a9436e7cfa66d17	"2009-03-17 09:12:12 -0500"	1237299132	0	0	0	0	1	0	0	2	0	0	7	0
ed39956808a6d0eba94e7d55061180b877a482c4	"2009-03-17 11:10:47 -0500"	1237306247	0	14	0	0	194	0	0	209	1	0	1	0
bd16df263d7a6190578edb8745589e29c3e6136e	"2009-03-17 15:30:31 -0500"	1237321831	0	0	0	0	1	0	0	0	0	0	0	0
7847f46cd50ec09c6e00042b6968b83b1c977560	"2009-03-17 15:52:19 -0500"	1237323139	0	0	0	0	0	0	0	4	0	0	0	0
aaa5e450ad7f99ea4b2e366d79adc7d5c276acbb	"2009-03-17 16:28:32 -0500"	1237325312	0	0	0	0	1	0	0	3	0	0	0	0
7d65a1fc9179c34891b30a155cd0b19fbf4e3366	"2009-03-18 12:52:02 -0500"	1237398722	1	0	0	0	2	0	0	3	0	1	5	0
3598b6790299bb4c264fe72ffee54f67ea996e58	"2009-03-18 13:40:58 -0500"	1237401658	0	0	0	0	0	0	0	2	0	0	2	0
e720bf72a85bb6b6af834949e458a863f7fe97b1	"2009-03-19 17:15:22 +0100"	1237479322	1	0	0	0	1	0	0	1	0	1	0	0
bdd83a8537063b34af254cabe07d4029453b0633	"2009-03-19 17:19:07 +0100"	1237479547	0	0	0	0	0	0	0	0	0	0	1	0
0790e0ef923c9d3c40b1358d586667f9e9c37923	"2009-03-21 13:03:20 +1300"	1237593800	0	0	0	0	2	0	0	3	0	0	0	0
6c8d0c4488282d0452af94c25537aa0935611404	"2009-03-21 14:02:46 +1300"	1237597366	0	0	0	0	1	0	0	0	0	0	0	0
2639b595aa203208c5f87cd01989e5723ea1ecd1	"2009-03-21 07:49:14 -0500"	1237639754	0	0	0	0	0	0	0	0	0	0	7	0
4a8cd354b3c4bdd8e896edd864039d1c1e20287b	"2009-03-21 10:04:34 -0500"	1237647874	0	0	0	0	0	0	0	0	0	0	0	0
36cd6085c030d7c7a3c2901f9a80f3fe2dbb3b5f	"2009-03-21 10:08:51 -0500"	1237648131	0	0	0	0	0	0	0	0	0	0	0	0
